SHIPMENT ID,ORIGIN_CITY,OST,O_ZIP,DEST_CITY,DST,D_ZIP,CLASS,WEIGHT,CUBE,RETAIL SHIPMENT FLAG,LIFTGATE FLAG,Carrier 1,Carrier 2,Carrier 3,Carrier 4,Carrier 5,Carrier 6,Carrier 7,Carrier 8,Carrier 9,Carrier 10,Carrier 11,Carrier 12,Carrier 13,Carrier 14,Carrier 15,Carrier 16
100000258,BROOKLYN                   ,NY,11205,EAST WINDSOR               ,NJ,08512 ,175,845,159.43, Retail , Non-Liftgate ,$439.43 ,$0.00 ,$447.04 ,$0.00 ,$0.00 ,$0.00 ,$183.30 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$896.53 ,$440.19 ,$369.34 ,$0.00 ,$463.62 
100000259,NORWALK                    ,CT,06854 ,ROMEOVILLE                 ,IL,60446,70,910,75.21, Non-Retail , Liftgate Needed ,$363.39 ,$0.00 ,$179.71 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$584.14 ,$443.71 ,$282.14 ,$0.00 ,$178.15 
100000260,NORWALK                    ,CT,06854 ,EAST WINDSOR               ,NJ,08512 ,70,270,30.34, Retail , Non-Liftgate ,$212.06 ,$0.00 ,$135.30 ,$0.00 ,$0.00 ,$0.00 ,$184.60 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$192.65 ,$196.18 ,$264.24 ,$0.00 ,$129.49 
100000261,CHICOPEE                   ,MA,01022 ,EAST WINDSOR               ,NJ,08512 ,150,120,26.67, Retail , Non-Liftgate ,$197.40 ,$0.00 ,$110.16 ,$0.00 ,$0.00 ,$0.00 ,$184.60 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$182.55 ,$196.18 ,$254.32 ,$0.00 ,$123.31 
100000262,PANORAMA CITY              ,CA,91402,NAPERVILLE                 ,IL,60540,70,416,56.22, Non-Retail , Liftgate Needed ,$370.65 ,$0.00 ,$286.68 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$354.88 ,$619.39 ,$0.00 ,$454.10 ,$0.00 ,$0.00 
100000263,COMPTON                    ,CA,90220,ROMEOVILLE                 ,IL,60446,70,490,47.57, Non-Retail , Non-Liftgate ,$370.65 ,$0.00 ,$246.35 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$286.13 ,$497.46 ,$0.00 ,$256.13 ,$0.00 ,$275.39 
100000264,TUALATIN                   ,OR,97062,ROMEOVILLE                 ,IL,60446,70,605,54.5, Non-Retail , Liftgate Needed ,$286.11 ,$0.00 ,$346.17 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$329.30 ,$575.31 ,$0.00 ,$276.72 ,$0.00 ,$260.91 
100000265,MORENO VALLEY              ,CA,92553,ROMEOVILLE                 ,IL,60446,70,305,32.8, Non-Retail , Liftgate Needed ,$370.65 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$279.16 ,$368.11 ,$0.00 ,$326.67 ,$0.00 ,$0.00 
100000266,LA MIRADA                  ,CA,90638,TRACY                      ,CA,95304,300,115,67.65, Retail , Non-Liftgate ,$332.07 ,$0.00 ,$160.29 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$106.56 ,$0.00 ,$0.00 ,$167.23 ,$257.59 ,$0.00 ,$385.84 ,$0.00 ,$0.00 
100000267,IRVINE                     ,CA,92618,TRACY                      ,CA,95304,250,240,80, Retail , Non-Liftgate ,$427.26 ,$0.00 ,$259.12 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$106.56 ,$0.00 ,$0.00 ,$222.71 ,$431.64 ,$0.00 ,$385.84 ,$0.00 ,$160.69 
100000268,DRESDEN                    ,TN,38225,BRADENTON                  ,FL,34203,250,776,235.15, Non-Retail , Liftgate Needed ,$405.33 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,080.69 ",$0.00 ,"$1,137.86 ",$0.00 ,$569.44 
100000269,TRACY                      ,CA,95304,ATLANTA                    ,GA,30318,125,400,61.54, Non-Retail , Liftgate Needed ,$652.81 ,$0.00 ,$502.27 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$524.44 ,$838.58 ,$0.00 ,$425.40 ,$0.00 ,$423.75 
100000270,TRACY                      ,CA,95304,NOYAC                      ,NY,11963,125,600,88.24, Non-Retail , Non-Liftgate ,$782.37 ,$0.00 ,$857.54 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$871.15 ,"$1,228.91 ","$3,622.22 ","$1,177.94 ",$0.00 ,$0.00 
100000271,TRACY                      ,CA,95304,NEW YORK                   ,NY,10014,125,300,46.88, Non-Retail , Non-Liftgate ,$648.51 ,$0.00 ,$578.16 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$573.56 ,$858.77 ,"$2,338.82 ",$872.98 ,$0.00 ,$720.08 
100000272,TRACY                      ,CA,95304,SANTA MONICA               ,CA,90402,125,500,74.63, Non-Retail , Non-Liftgate ,$410.07 ,$0.00 ,$278.73 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.35 ,$434.71 ,$0.00 ,$254.57 ,$0.00 ,$160.69 
100000273,TRACY                      ,CA,95304,SANTA BARBARA              ,CA,93108,125,500,74.63, Non-Retail , Non-Liftgate ,$332.07 ,$0.00 ,$174.04 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$159.20 ,$440.37 ,$0.00 ,$313.01 ,$0.00 ,$160.69 
100000274,TRACY                      ,CA,95304,GLENCOE                    ,IL,60022,125,605,88.97, Non-Retail , Non-Liftgate ,$484.69 ,$0.00 ,$338.81 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$578.46 ,$925.60 ,$0.00 ,$507.29 ,$0.00 ,$496.34 
100000275,TRACY                      ,CA,95304,SANTA MONICA               ,CA,90402,125,300,46.88, Non-Retail , Non-Liftgate ,$410.07 ,$0.00 ,$263.42 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$149.40 ,$269.63 ,$0.00 ,$254.57 ,$0.00 ,$160.69 
100000276,TRENTON                    ,NJ,08619 ,EAST WINDSOR               ,NJ,08512 ,70,"2,030",156.15, Retail , Non-Liftgate ,$224.39 ,$0.00 ,$178.26 ,$0.00 ,$0.00 ,$0.00 ,$126.62 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$534.84 ,$217.70 ,$205.07 ,$0.00 ,$170.09 
100000277,SOMERSET                   ,NJ,08873 ,ROMEOVILLE                 ,IL,60446,70,490,47.57, Non-Retail , Non-Liftgate ,$286.11 ,$0.00 ,$201.96 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$294.35 ,$0.00 ,$0.00 ,$336.93 ,$250.56 ,$311.92 ,$0.00 ,$139.28 
100000278,LONG BEACH                 ,CA,90810,NAPERVILLE                 ,IL,60540,150,48,11.16, Non-Retail , Non-Liftgate ,$370.65 ,$0.00 ,$246.35 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$279.16 ,$312.15 ,$0.00 ,$282.78 ,$0.00 ,$236.55 
100000279,SAN DIEGO                  ,CA,92154,NEWTON                     ,NC,28658,70,149,20.14, Non-Retail , Liftgate Needed ,$407.14 ,$0.00 ,$237.17 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$279.16 ,$312.15 ,$0.00 ,$292.19 ,$0.00 ,$254.15 
100000280,ST PETERSBURG              ,FL,33702,TRACY                      ,CA,95304,70,295,33.15, Retail , Non-Liftgate ,$274.10 ,"$2,606.22 ",$273.89 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$456.95 ,$0.00 ,$429.21 ,$0.00 ,$250.75 
100000281,DRESDEN                    ,TN,38225,ARVADA                     ,CO,80021,70,514,66.75, Non-Retail , Non-Liftgate ,$270.29 ,"$2,689.86 ",$391.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$517.99 ,$0.00 ,$417.57 ,$0.00 ,$202.53 
100000282,DRESDEN                    ,TN,38225,DENVER                     ,CO,80206,200,230,52.27, Non-Retail , Liftgate Needed ,$297.43 ,"$2,729.11 ",$490.64 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$495.44 ,$0.00 ,$437.46 ,$0.00 ,$193.71 
100000283,CLEVELAND                  ,OH,44139,NAPERVILLE                 ,IL,60540,70,"4,730",252.94, Non-Retail , Non-Liftgate ,$448.17 ,$0.00 ,$397.48 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,241.49 ",$0.00 ,$0.00 ,"$1,133.43 ",$0.00 ,$391.83 ,$0.00 ,$336.78 
100000284,BURLINGTON                 ,NC,27215,CHICAGO                    ,IL,60707,70,360,37.11, Non-Retail , Non-Liftgate ,$337.45 ,$239.02 ,$183.60 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$337.19 ,$0.00 ,$315.97 ,$0.00 ,$143.99 
100000285,CLEVELAND                  ,OH,44149,NAPERVILLE                 ,IL,60540,70,"3,440",258.65, Non-Retail , Non-Liftgate ,$442.49 ,$0.00 ,$333.56 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,262.26 ",$0.00 ,$0.00 ,"$1,157.86 ",$0.00 ,$388.82 ,$0.00 ,$344.03 
100000286,TORRANCE                   ,CA,90501,EAST WINDSOR               ,NJ,08512 ,70,65,9.7, Retail , Non-Liftgate ,$347.32 ,$0.00 ,$322.09 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$279.16 ,$312.15 ,$0.00 ,$321.44 ,$0.00 ,$267.87 
100000287,SYRACUSE                   ,IN,46567,NAPERVILLE                 ,IL,60540,70,"1,103",88.24, Non-Retail , Non-Liftgate ,$510.85 ,$0.00 ,$105.57 ,$105.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$124.90 ,$0.00 ,$350.76 ,$0.00 ,$251.31 ,$0.00 ,$124.78 
100000288,CHINO                      ,CA,91708,NAPERVILLE                 ,IL,60540,175,240,52.17, Non-Retail , Non-Liftgate ,$385.35 ,$0.00 ,$319.71 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$402.22 ,$641.49 ,$0.00 ,$356.22 ,$0.00 ,$0.00 
100000289,MONON                      ,IN,47959,NAPERVILLE                 ,IL,60540,70,"9,520",493.26, Non-Retail , Non-Liftgate ,$821.64 ,$0.00 ,$816.71 ,$377.26 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$536.53 ,$0.00 ,"$1,513.45 ",$0.00 ,$435.54 ,$0.00 ,$463.44 
100000290,SOUTH PITTSBURG            ,TN,37380,ROMEOVILLE                 ,IL,60446,70,185,23.13, Non-Retail , Non-Liftgate ,$275.90 ,$152.50 ,$144.55 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$180.23 ,$0.00 ,$265.42 ,$0.00 ,$128.84 
100000291,MEMPHIS                    ,TN,38141,NAPERVILLE                 ,IL,60540,125,491,74.39, Non-Retail , Non-Liftgate ,$275.90 ,$336.72 ,$156.06 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$475.02 ,$0.00 ,$279.27 ,$0.00 ,$144.87 
100000292,SOUTHAVEN                  ,MS,38672,NAPERVILLE                 ,IL,60540,70,913,78.03, Non-Retail , Liftgate Needed ,$279.92 ,$373.47 ,$170.32 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$526.86 ,$0.00 ,$279.27 ,$0.00 ,$171.67 
100000293,SOUTHAVEN                  ,MS,38672,ROMEOVILLE                 ,IL,60446,70,"2,470",190, Non-Retail , Liftgate Needed ,$473.98 ,$681.57 ,$275.33 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$961.53 ,$0.00 ,$384.90 ,$0.00 ,$313.28 
100000294,CHICAGO                    ,IL,60630,NAPERVILLE                 ,IL,60540,50,"2,620",66.16, Non-Retail , Liftgate Needed ,$297.07 ,$303.62 ,$117.00 ,$222.86 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$121.32 ,$155.34 ,$0.00 ,$428.32 ,$0.00 ,$271.82 ,$0.00 ,$129.51 
100000295,ELK GROVE VILLAGE          ,IL,60007,EAST WINDSOR               ,NJ,08512 ,65,595,38.39, Retail , Non-Liftgate ,$250.77 ,"$1,824.35 ",$174.32 ,$215.31 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$242.91 ,$0.00 ,$0.00 ,$349.77 ,$0.00 ,$290.37 ,$0.00 ,$138.60 
100000296,OXNARD                     ,CA,93030,TRACY                      ,CA,95304,50,"1,065",34.13, Retail , Non-Liftgate ,$332.07 ,$0.00 ,$163.38 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$106.56 ,$0.00 ,$0.00 ,$227.00 ,$516.51 ,$0.00 ,$445.01 ,$0.00 ,$161.46 
100000297,TUALATIN                   ,OR,97062,TRACY                      ,CA,95304,70,"2,135",164.23, Retail , Non-Liftgate ,$395.12 ,$0.00 ,$273.40 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$290.91 ,$804.13 ,$0.00 ,$627.12 ,$0.00 ,$317.44 
100000298,WINCHESTER                 ,VA,22603,ROMEOVILLE                 ,IL,60446,250,275,88.71, Non-Retail , Non-Liftgate ,$324.43 ,$455.73 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$642.92 ,$0.00 ,$250.27 ,$0.00 ,$0.00 
100000299,CLEVELAND                  ,OH,44138,NAPERVILLE                 ,IL,60540,70,"2,385",271.02, Non-Retail , Non-Liftgate ,$397.53 ,$0.00 ,$371.64 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,055.17 ",$0.00 ,$0.00 ,$967.27 ,$0.00 ,$334.19 ,$0.00 ,$287.42 
100000300,CLEVELAND                  ,OH,44149,EAST WINDSOR               ,NJ,08512 ,70,621,77.63, Retail , Non-Liftgate ,$277.78 ,$0.00 ,$226.65 ,$0.00 ,$0.00 ,$0.00 ,$214.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$478.93 ,$0.00 ,$269.86 ,$0.00 ,$127.05 
100000301,CARLSTADT                  ,NJ,07072 ,NAPERVILLE                 ,IL,60540,70,435,43.5, Non-Retail , Non-Liftgate ,$286.11 ,$0.00 ,$160.65 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$294.35 ,$0.00 ,$0.00 ,$341.02 ,$0.00 ,$254.19 ,$0.00 ,$139.28 
100000302,EAST WINDSOR               ,NJ,08512 ,NAPERVILLE                 ,IL,60540,55,113,13.45, Non-Retail , Non-Liftgate ,$286.11 ,$0.00 ,$201.96 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$294.35 ,$0.00 ,$0.00 ,$226.24 ,$0.00 ,$252.75 ,$0.00 ,$139.28 
100000303,KENT                       ,OH,44240,NAPERVILLE                 ,IL,60540,125,"1,690",234.72, Non-Retail , Liftgate Needed ,$360.41 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$973.62 ,$0.00 ,$0.00 ,$892.23 ,$0.00 ,$307.32 ,$0.00 ,$265.13 
100000304,MILLVILLE                  ,NJ,08332 ,EAST WINDSOR               ,NJ,08512 ,70,100,13.51, Retail , Non-Liftgate ,$224.39 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$123.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.22 ,$0.00 ,$264.77 ,$0.00 ,$126.78 
100000305,ELGIN                      ,IL,60123,EAST WINDSOR               ,NJ,08512 ,70,"11,900",553.49, Retail , Non-Liftgate ,"$1,838.09 ","$18,991.09 ","$2,891.24 ","$2,079.04 ",$0.00 ,$0.00 ,"$1,274.00 ",$0.00 ,"$1,955.27 ",$0.00 ,$0.00 ,"$3,901.46 ",$0.00 ,"$1,993.09 ",$0.00 ,"$1,179.62 "
100000306,EAST YORK                  ,ON,M9W1H6,NAPERVILLE                 ,IL,60540,70,"3,240",194.01, Non-Retail , Non-Liftgate ,$801.23 ,$0.00 ,"$1,025.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,275.79 ",$0.00 ,$829.96 ,$0.00 ,"$4,654.96 "
100000307,MINNEAPOLIS                ,MN,55416,NAPERVILLE                 ,IL,60540,70,"5,587",332.56, Non-Retail , Liftgate Needed ,$514.13 ,$0.00 ,$626.59 ,$551.09 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$478.34 ,$650.53 ,$0.00 ,"$1,801.94 ",$0.00 ,$673.37 ,$0.00 ,$530.73 
100000308,EARLY BRANCH               ,SC,29916,ROMEOVILLE                 ,IL,60446,70,"1,332",104.06, Non-Retail , Liftgate Needed ,$331.79 ,$614.07 ,$317.31 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$866.30 ,$0.00 ,$279.02 ,$0.00 ,$0.00 
100000309,GREENCASTLE                ,PA,17225,EAST WINDSOR               ,NJ,08512 ,70,"3,910",226.01, Retail , Non-Liftgate ,$465.70 ,"$6,413.71 ",$374.80 ,$0.00 ,$0.00 ,$0.00 ,$333.84 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,290.30 ",$0.00 ,$310.51 ,$0.00 ,$0.00 
100000310,FOREST                     ,VA,24551,EAST WINDSOR               ,NJ,08512 ,70,998,114.71, Retail , Non-Liftgate ,$208.50 ,"$3,047.63 ",$285.73 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$577.85 ,$0.00 ,$224.93 ,$0.00 ,$155.13 
100000311,ONTARIO                    ,CA,91761,NAPERVILLE                 ,IL,60540,70,"1,119",89.52, Non-Retail , Liftgate Needed ,$424.23 ,$0.00 ,$308.68 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$493.32 ,$928.24 ,$0.00 ,$415.23 ,$0.00 ,$0.00 
100000312,TORRANCE                   ,CA,90502,EAST WINDSOR               ,NJ,08512 ,70,565,53.81, Retail , Non-Liftgate ,$347.32 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$413.57 ,$723.77 ,$0.00 ,$415.99 ,$0.00 ,$401.31 
100000313,TORRANCE                   ,CA,90502,NAPERVILLE                 ,IL,60540,70,"2,487",197.38, Non-Retail , Non-Liftgate ,$690.78 ,$0.00 ,$826.09 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$985.87 ,"$1,867.54 ",$0.00 ,$954.79 ,$0.00 ,$982.44 
100000314,CHICOPEE                   ,MA,01022 ,NAPERVILLE                 ,IL,60540,125,662,97.35, Non-Retail , Liftgate Needed ,$303.20 ,$0.00 ,$265.11 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$490.26 ,$0.00 ,$0.00 ,$728.28 ,$0.00 ,$234.99 ,$0.00 ,$223.99 
100000315,CHICOPEE                   ,MA,01022 ,NAPERVILLE                 ,IL,60540,125,"1,445",203.52, Non-Retail , Non-Liftgate ,$546.94 ,$0.00 ,$484.81 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$890.05 ,$0.00 ,$0.00 ,"$1,328.22 ",$0.00 ,$369.63 ,$0.00 ,$408.51 
100000316,BALDWIN PARK               ,CA,91706,NAPERVILLE                 ,IL,60540,175,"1,036",191.85, Non-Retail , Non-Liftgate ,$882.75 ,$0.00 ,$736.47 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,082.36 ","$1,866.74 ",$0.00 ,"$1,232.39 ",$0.00 ,$0.00 
100000317,CHATSWORTH                 ,GA,30705,NAPERVILLE                 ,IL,60540,70,"5,221",362.57, Non-Retail , Liftgate Needed ,$684.49 ,"$1,155.28 ",$812.66 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,629.82 ",$0.00 ,$549.22 ,$0.00 ,$501.27 
100000318,POUGHKEEPSIE               ,NY,12603,NAPERVILLE                 ,IL,60540,150,"1,438",266.3, Non-Retail , Non-Liftgate ,$716.39 ,$0.00 ,$575.22 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,"$1,048.87 ",$0.00 ,$0.00 ,"$1,566.33 ",$0.00 ,$519.72 ,$0.00 ,$481.76 
100000319,DURHAM                     ,NC,27707,NAPERVILLE                 ,IL,60540,70,"1,128",90.24, Non-Retail , Non-Liftgate ,$771.19 ,$507.30 ,$219.23 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$715.68 ,$0.00 ,$279.27 ,$0.00 ,$212.65 
100000320,LEESVILLE                  ,SC,29070,CHICAGO                    ,IL,60707,70,481,46.7, Non-Retail , Non-Liftgate ,$321.96 ,$292.34 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$412.41 ,$0.00 ,$252.10 ,$0.00 ,$143.59 
100000321,JACKSONVILLE               ,FL,32209,SANTA FE SPRINGS           ,CA,90670,70,"3,210",241.35, Non-Retail , Non-Liftgate ,"$1,076.73 ","$13,764.14 ","$1,112.43 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,496.48 ",$0.00 ,"$1,044.14 ",$0.00 ,$958.76 
100000322,DORSET                     ,VT,05251 ,EAST WINDSOR               ,NJ,08512 ,70,"3,113",234.06, Retail , Non-Liftgate ,$559.47 ,$0.00 ,$443.34 ,$0.00 ,$0.00 ,$0.00 ,$315.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,050.11 ",$0.00 ,$251.74 ,$0.00 ,$0.00 
100000323,SYRACUSE                   ,IN,46567,NAPERVILLE                 ,IL,60540,125,540,80.6, Non-Retail , Non-Liftgate ,$488.72 ,$0.00 ,$106.41 ,$105.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$328.54 ,$109.52 ,$0.00 ,$307.56 ,$0.00 ,$251.31 ,$0.00 ,$124.78 
100000324,LIBERTYVILLE               ,IL,60048,TRACY                      ,CA,95304,55,"1,220",57.55, Retail , Non-Liftgate ,$378.73 ,"$4,403.73 ",$380.20 ,$825.08 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$795.41 ,$0.00 ,$766.18 ,$0.00 ,$346.49 
100000325,STREAMWOOD                 ,IL,60107,NAPERVILLE                 ,IL,60540,175,533,104.51, Non-Retail , Liftgate Needed ,$542.33 ,$227.52 ,$193.64 ,$131.66 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.02 ,$116.40 ,$0.00 ,$320.97 ,$0.00 ,$258.89 ,$0.00 ,$123.44 
100000326,STREAMWOOD                 ,IL,60107,NAPERVILLE                 ,IL,60540,125,"1,130",159.15, Non-Retail , Non-Liftgate ,$588.76 ,$270.85 ,$210.39 ,$158.62 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$106.83 ,$138.58 ,$0.00 ,$382.11 ,$0.00 ,$258.89 ,$0.00 ,$123.44 
100000327,HUNTLEY                    ,IL,60142,ROMEOVILLE                 ,IL,60446,70,475,51.63, Non-Retail , Non-Liftgate ,$297.07 ,$152.50 ,$123.38 ,$124.94 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.02 ,$104.01 ,$0.00 ,$213.88 ,$0.00 ,$258.89 ,$0.00 ,$123.44 
100000328,IRVING                     ,TX,75061,WILMER                     ,TX,75172,70,364,50.56, Non-Retail , Liftgate Needed ,$261.06 ,$152.50 ,$114.75 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.22 ,$0.00 ,$284.49 ,$99.55 ,$126.40 
100000329,IRVING                     ,TX,75061,WILMER                     ,TX,75172,70,206,32.19, Non-Retail , Liftgate Needed ,$261.06 ,$152.50 ,$114.75 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.22 ,$0.00 ,$284.49 ,$99.55 ,$126.40 
100000330,HAGERSTOWN                 ,MD,21740,TRACY                      ,CA,95304,70,597,54.77, Retail , Non-Liftgate ,$333.62 ,"$3,482.50 ",$305.63 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$702.41 ,$0.00 ,$488.15 ,$0.00 ,$0.00 
100000331,HOUSTON                    ,TX,77085,ROMEOVILLE                 ,IL,60446,125,207,33.39, Non-Retail , Liftgate Needed ,$308.59 ,$206.47 ,$207.56 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$312.03 ,$0.00 ,$0.00 ,$291.29 ,$0.00 ,$265.42 ,$338.60 ,$151.25 
100000332,FULTON                     ,MS,38843,NORTHBROOK                 ,IL,60062,70,120,16.22, Non-Retail , Non-Liftgate ,$279.92 ,$152.50 ,$156.06 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$180.23 ,$0.00 ,$225.58 ,$0.00 ,$142.80 
100000333,FULTON                     ,MS,38843,CHICAGO                    ,IL,60642,70,156,19.5, Non-Retail , Liftgate Needed ,$279.92 ,$152.50 ,$156.06 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$180.23 ,$0.00 ,$225.71 ,$0.00 ,$197.92 
100000334,HOUSTON                    ,TX,77085,NAPERVILLE                 ,IL,60540,70,318,36.14, Non-Retail , Non-Liftgate ,$347.84 ,$235.39 ,$187.27 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$355.06 ,$0.00 ,$0.00 ,$332.08 ,$0.00 ,$265.42 ,$386.02 ,$151.25 
100000335,HUDSON                     ,NH,03051 ,NAPERVILLE                 ,IL,60540,70,705,72.68, Non-Retail , Non-Liftgate ,$273.83 ,$0.00 ,$243.42 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$401.83 ,$0.00 ,$0.00 ,$595.59 ,$0.00 ,$268.82 ,$0.00 ,$189.39 
